lakeid,sta,sampledate,andate,coreid,top_bottom,species_name,head_size,head_size_units_to_mm,body_length,body_length_units_to_mm,comments,,
myv,33,2013-06-29,2013-06-30,1,0,ch,5,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,1,0,ch,10,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,1,0,ch,10,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,1,0,ch,9,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,1,0,ch,9,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,1,0,ch,5,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,1,0,ch,10,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,1,0,ch,9,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,1,0,ch,10,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,2,0,ch,9,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,2,0,ch,10,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,2,0,ch,9,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,2,0,ch,10,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,2,0,ch,10,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,2,0,ch,4,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,2,0,ch,4,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,2,0,ch,10,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,2,0,ch,9,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,2,0,ch,10,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,2,0,ch,10,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,2,0,ch,12,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,2,0,ch,9,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,2,0,ch,5,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,2,0,ch,10,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,2,0,ch,10,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,2,0,ch,10,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,2,0,ch,9,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,2,0,ch,9,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,2,0,ch,10,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,2,0,ch,6,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,2,0,ch,10,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,2,0,ch,10,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,2,0,ch,10,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,2,0,ch,10,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,2,0,ch,5,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,2,0,ch,10,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,2,0,ch,10,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,2,0,ch,5,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,2,0,ch,5,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,2,0,ch,6,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,2,0,ch,5,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,2,0,ch,5,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,2,0,ch,10,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,2,0,ch,6,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,2,0,ch,5,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,2,0,ch,5,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,2,0,ch,10,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,2,0,ch,9,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,2,0,ch,9,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,2,0,ch,11,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,2,0,ch,5,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,2,0,ch,10,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,2,0,ch,6,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,2,0,ch,10,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,2,0,ch,10,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,2,0,ch,10,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,2,0,ch,6,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,2,0,ch,10,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,2,0,ch,9,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,3,0,ch,10,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,3,0,ch,10,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,3,0,ch,7,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,3,0,ch,10,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,3,0,ch,10,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,3,0,ch,9,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,3,0,ch,9,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,3,0,ch,10,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,3,0,ch,5,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,3,0,ch,11,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,3,0,ch,6,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,3,0,ch,5,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,3,0,ch,11,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,3,0,ch,6,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,3,0,ch,10,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,3,0,ch,10,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,3,0,ch,4,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,3,0,ch,4,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,3,0,ch,9,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,3,0,ch,10,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,3,0,ch,10,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,3,0,ch,10,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,3,0,ch,9,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,3,0,ch,10,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,3,0,ch,6,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,3,0,ch,10,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,3,0,ch,11,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,3,0,ch,10,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,3,0,ch,10,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,3,0,ch,5,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,3,0,ch,4,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,3,0,ch,5,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,3,0,ch,4,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,3,0,ch,4,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,3,0,ch,9,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,3,0,ch,6,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,3,0,ch,9,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,3,0,ch,9,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,3,0,ch,6,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,3,0,ch,5,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,3,0,ch,10,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,3,0,ch,5,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,3,0,ch,10,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,3,0,ch,10,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,3,0,ch,10,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,3,0,ch,10,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,3,0,ch,5,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,3,0,ch,5,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,3,0,ch,10,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,3,0,ch,11,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,3,0,or,21,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,3,0,or,23,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,4,0,ch,10,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,4,0,ch,9,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,4,0,ch,10,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,4,0,ch,11,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,4,0,ch,9,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,4,0,ch,11,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,4,0,ch,5,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,4,0,ch,10,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,4,0,ch,9,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,4,0,ch,8,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,4,0,ch,10,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,4,0,or,10,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,1,1,ch,10,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,2,1,ch,10,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,2,1,or,26,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,3,1,ch,10,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,3,1,ch,6,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,3,1,ch,10,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,3,1,ch,4,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,3,1,ch,10,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,3,1,ch,11,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,3,1,or,23,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,4,1,ch,8,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,4,1,ch,10,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,4,1,ch,10,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,4,1,ch,9,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,4,1,ch,8,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,4,1,ch,9,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,4,1,ch,9,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,4,1,ch,4,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,4,1,ch,10,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,4,1,ch,6,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,4,1,ch,11,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,4,1,ch,5,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,4,1,ch,5,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,4,1,ch,5,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,4,1,ch,10,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,4,1,ch,9,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,4,1,ch,5,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,4,1,ch,10,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,4,1,ch,11,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,4,1,or,31,55,NA,NA,,,
myv,33,2013-06-29,2013-06-30,4,1,or,4,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,1,0,tt,15,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,1,0,tt,9,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,1,0,tt,9,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,1,0,tt,5,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,1,0,tt,15,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,1,0,tt,4,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,1,0,tt,9,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,1,0,tt,10,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,1,0,ch,10,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,1,0,ch,9,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,1,0,ch,18,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,1,0,ch,10,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,1,0,ch,9,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,1,0,ch,10,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,1,0,ch,19,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,1,0,ch,10,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,1,0,ch,10,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,1,0,ch,10,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,1,0,ch,5,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,1,0,ch,9,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,1,0,ch,9,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,1,0,ch,9,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,1,0,ch,10,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,1,0,ch,10,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,1,0,ch,10,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,1,0,ch,10,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,1,0,ch,11,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,1,0,ch,10,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,1,0,ch,10,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,1,0,ch,20,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,1,0,ch,10,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,1,0,ch,10,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,1,0,ch,9,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,1,0,ch,20,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,1,0,ch,10,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,1,0,ch,10,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,1,0,ch,10,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,1,0,ch,6,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,1,0,ch,5,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,1,0,ch,6,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,1,0,ch,10,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,1,0,ch,10,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,1,0,ch,10,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,1,0,ch,8,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,1,0,ch,10,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,1,0,ch,10,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,1,0,ch,10,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,1,0,ch,10,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,1,0,ch,10,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,1,0,ch,6,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,1,0,ch,5,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,1,0,ch,9,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,1,0,ch,8,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,1,0,ch,10,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,1,0,ch,10,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,1,0,ch,21,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,1,0,ch,14,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,1,0,ch,10,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,2,0,tt,15,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,2,0,tt,14,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,2,0,tt,10,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,2,0,tt,10,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,2,0,tt,10,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,2,0,tt,17,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,2,0,ch,10,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,2,0,ch,10,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,2,0,ch,19,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,2,0,ch,5,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,2,0,ch,9,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,2,0,ch,8,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,2,0,ch,17,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,2,0,ch,10,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,2,0,ch,9,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,2,0,ch,5,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,2,0,ch,10,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,2,0,ch,10,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,2,0,ch,8,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,2,0,ch,10,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,2,0,ch,19,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,2,0,ch,10,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,2,0,ch,9,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,2,0,ch,10,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,2,0,ch,6,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,2,0,ch,19,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,2,0,ch,19,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,2,0,ch,10,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,2,0,ch,4,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,2,0,ch,5,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,2,0,ch,11,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,2,0,ch,10,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,2,0,ch,8,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,2,0,ch,11,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,2,0,ch,20,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,2,0,ch,10,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,2,0,ch,9,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,2,0,ch,5,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,2,0,ch,10,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,2,0,ch,10,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,2,0,ch,10,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,2,0,ch,15,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,2,0,ch,10,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,2,0,ch,9,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,2,0,ch,10,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,2,0,ch,10,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,2,0,ch,10,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,2,0,ch,10,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,2,0,ch,10,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,2,0,ch,9,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,2,0,ch,10,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,2,0,ch,10,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,2,0,ch,10,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,2,0,ch,11,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,2,0,ch,10,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,2,0,ch,10,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,3,0,tt,15,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,3,0,tt,8,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,3,0,tt,9,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,3,0,tt,5,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,3,0,tt,9,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,3,0,tt,10,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,3,0,tt,14,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,3,0,tt,10,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,3,0,tt,10,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,3,0,tt,14,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,3,0,tt,15,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,3,0,tt,9,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,3,0,tt,9,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,3,0,tt,15,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,3,0,tt,9,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,3,0,tt,5,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,3,0,ch,9,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,3,0,ch,10,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,3,0,ch,10,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,3,0,ch,18,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,3,0,ch,10,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,3,0,ch,10,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,3,0,ch,10,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,3,0,ch,10,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,3,0,ch,10,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,3,0,ch,10,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,3,0,ch,9,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,3,0,ch,10,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,3,0,ch,10,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,3,0,ch,10,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,3,0,ch,9,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,3,0,ch,8,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,3,0,ch,9,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,3,0,ch,10,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,3,0,ch,10,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,3,0,ch,9,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,3,0,ch,10,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,3,0,ch,4,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,3,0,ch,9,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,3,0,ch,10,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,3,0,ch,9,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,3,0,ch,10,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,3,0,ch,11,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,3,0,ch,10,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,3,0,ch,10,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,3,0,ch,10,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,3,0,ch,10,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,3,0,ch,10,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,3,0,ch,10,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,3,0,ch,5,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,3,0,ch,10,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,3,0,ch,10,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,3,0,ch,10,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,3,0,ch,10,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,3,0,ch,10,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,3,0,ch,8,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,3,0,ch,10,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,3,0,ch,9,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,3,0,ch,10,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,3,0,ch,9,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,3,0,ch,10,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,3,0,ch,10,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,3,0,ch,9,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,3,0,ch,19,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,3,0,ch,10,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,3,0,ch,10,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,4,0,tt,9,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,4,0,tt,9,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,4,0,tt,15,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,4,0,tt,8,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,4,0,tt,9,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,4,0,tt,10,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,4,0,tt,15,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,4,0,tt,15,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,4,0,tt,15,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,4,0,tt,15,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,4,0,tt,14,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,4,0,tt,5,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,4,0,tt,10,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,4,0,tt,5,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,4,0,tt,15,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,4,0,tt,15,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,4,0,tt,5,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,4,0,tt,9,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,4,0,tt,14,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,4,0,tt,9,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,4,0,tt,9,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,4,0,ch,10,55,NA,NA,,,
myv,33,2013-07-08,2013-07-09,4,0,ch,9,55,NA,NA,,,
